"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"ENSG00000221829","ENSG00000221829",0.996724824817891,1.86960805569242,0.00504995527273056,0.432123793842813
"ENSG00000123124","ENSG00000123124",0.992512600808435,2.03780444298677,0.00505057351818483,0.432128770930057
"ENSG00000111911","ENSG00000111911",0.992962909584118,2.38738335158892,0.0217457133343314,0.432152230250597
"ENSG00000158555","ENSG00000158555",0.995305540075447,1.92541967370579,0.00505367291330472,0.432153722282586
"ENSG00000149792","ENSG00000149792",0.963014307094548,2.57452645460021,0.00505556980241972,0.432168993121234
"ENSG00000271270","ENSG00000271270",0.999335874111844,1.75430973081378,0.00505659459258434,0.432177243200329
"ENSG00000119541","ENSG00000119541",0.968161053783165,2.72319936207692,0.0217355046157932,0.43223441631903
"ENSG00000198056","ENSG00000198056",0.983384499531874,2.23872128237419,0.00506431044538347,0.432239360666889
"ENSG00000133812","ENSG00000133812",0.997141986362209,2.29365710460753,0.0217341552054853,0.432245280069298
"ENSG00000171365","ENSG00000171365",0.999593420175741,2.24716253480306,0.0217332490621714,0.432252575221416
"ENSG00000167657","ENSG00000167657",0.985452488647951,2.50308549366675,0.0217324711069347,0.432258838379135
"ENSG00000147065","ENSG00000147065",0.906040374324557,3.33407395202073,0.00506996085420675,0.432284851073306
"ENSG00000081041","ENSG00000081041",0.999518365009158,1.74535325332282,0.00507066132446021,0.43229049049356
"ENSG00000102921","ENSG00000102921",0.991006046871957,2.42296738351432,0.0217262950146344,0.432308561432785
"ENSG00000077152","ENSG00000077152",0.994034950736021,1.97593384040894,0.00507335061742908,0.432312141866936
"ENSG00000135272","ENSG00000135272",0.978622573108158,2.33273073529761,0.00507709187270378,0.432342262878287
"ENSG00000135519","ENSG00000135519",0.999008976829245,1.77216201104438,0.00508346363836931,0.432393563149964
"ENSG00000114395","ENSG00000114395",0.948323958266253,2.77665426399082,0.00508817872837375,0.432431525951263
"ENSG00000228801","ENSG00000228801",0.99122235017535,2.08080594383674,0.005094625976513,0.432483435959309
"ENSG00000102312","ENSG00000102312",0.992710248145522,2.39160561618969,0.02170149967388,0.432508196834319
"ENSG00000115840","ENSG00000115840",0.995075062775199,1.93618490240256,0.00510011151602674,0.432527603689534
"ENSG00000074356","ENSG00000074356",0.985650761191491,2.5000344287394,0.0216964199192963,0.432549097728831
